ID Cliente,Zona,País,Tipo de producto,Canal de venta,Prioridad,Fecha pedido,ID Pedido,Fecha envío,Unidades,Precio Unitario,Coste unitario,Importe venta total,Importe Coste total,Estado del pedido,Método de pago,Descuento aplicado,Número de seguimiento,Hora del pedido,Tipo de envío
C4289,Europa,Czech Republic,MINI HERE,Online,Baja,2/24/2020,428924119,3/6/2020,7033,205.7,117.11,1446688.1,823634.63,Devuelto,Tarjeta de crédito,30%,MN789123456OP,11:11,Envío express
C9326,África,Madagascar,MINI HERE,Offline,Crítica,10/30/2020,932654559,11/9/2020,2065,668.27,502.54,1379977.55,1037745.1,Cancelado,PayPal,35%,QR654321789ST,7:36,Envío a domicilio
C5069,Europa,Estonia,MINI HERE,Online,Alta,4/10/2022,506900441,4/10/2022,1960,47.45,31.79,93002,62308.4,Procesando,Transferencia bancaria,40%,UV123987654WX,23:03,Envío terrestre
C2454,África,Ethiopia,MINI HERE,Online,Media,11/4/2022,245460593,11/27/2022,6099,109.28,35.84,666498.72,218588.16,Entregado,Tarjeta de débito,45%,YZ456789123AB,16:30,Envío internacional
C8624,África,Republic of the Congo,MINI HERE,Online,Media,4/22/2021,862446343,5/26/2021,5893,152.58,97.44,899153.94,574213.92,Pendiente,Efectivo,50%,CD789456321EF,3:57,Envío económico
C4422,Europa,Croatia,MINI HERE,Offline,Crítica,2/13/2021,442281520,3/14/2021,9785,668.27,502.54,6539021.95,4917353.9,Enviado,Tarjeta de crédito,5%,GH123654987IJ,20:22,Envío prioritario
C2897,Europa,Switzerland,MINI HERE,Offline,Alta,6/5/2020,289702451,6/18/2020,8248,47.45,31.79,391367.6,262203.92,Cancelado,PayPal,10%,KL654987123MN,9:49,Envío urgente
C8797,África,Angola,MINI HERE,Offline,Crítica,1/23/2022,879757964,2/27/2022,8787,47.45,31.79,416943.15,279338.73,Devuelto,Transferencia bancaria,15%,OP321456789QR,15:14,Envío seguro
C5078,Asia,Cambodia,MINI HERE,Offline,Alta,9/4/2020,507809388,9/5/2020,937,205.7,117.11,192740.9,109732.07,Procesando,Tarjeta de débito,20%,ST987123654UV,4:41,Envío a domicilio
C2395,África,Pakistan,MINI HERE,Offline,Crítica,5/6/2021,239530551,5/17/2021,1268,668.27,502.54,847366.36,637220.72,Pendiente,Efectivo,25%,WX456789123YZ,19:06,Envío express
C7609,África,Malawi,MINI HERE,Online,Baja,12/13/2020,760907781,1/6/2021,8376,255.28,159.42,2138225.28,1335301.92,Enviado,Tarjeta de crédito,30%,AB654321987CD,10:33,Envío estándar
C1282,África,Botswana,MINI HERE,Offline,Baja,1/29/2021,128239905,3/10/2021,7893,205.7,117.11,1623590.1,924349.23,Entregado,PayPal,35%,EF123789456GH,6:58,Envío nacional
C5181,Centroamérica y Caribe,Saint Vincent and the Grenadines,MINI HERE,Online,Crítica,11/8/2020,518138253,11/28/2020,7478,255.28,159.42,1908983.84,1192142.76,Cancelado,Transferencia bancaria,40%,IJ987654321KL,22:25,Envío aéreo
C5775,Australia y Oceanía,Kiribati,MINI HERE,Online,Alta,3/26/2021,577526652,4/10/2021,1825,152.58,97.44,278458.5,177828,Procesando,Tarjeta de débito,45%,MN123456789OP,12:52,Envío rápido
C3736,Centroamérica y Caribe,Honduras,MINI HERE,Offline,Baja,9/18/2020,373641431,10/28/2020,7657,651.21,524.96,4986314.97,4019618.72,Devuelto,Efectivo,50%,QR987123456ST,1:19,Envío urgente
C9440,África,Israel,MINI HERE,Offline,Baja,6/27/2022,944031417,8/12/2022,8730,421.89,364.69,3683099.7,3183743.7,Procesando,Tarjeta de crédito,5%,UV654321789WX,17:46,Envío express
C2465,Asia,Brunei,MINI HERE,Online,Baja,7/27/2021,246557939,9/14/2021,828,47.45,31.79,39288.6,26322.12,Entregado,PayPal,10%,YZ123654987AB,13:03,Envío a domicilio
C8093,África,Senegal,MINI HERE,Online,Baja,7/9/2020,809394824,7/9/2020,6770,651.21,524.96,4408691.7,3553979.2,Devuelto,Transferencia bancaria,15%,CD789456123EF,2:30,Envío internacional
C2810,Europa,Iceland,MINI HERE,Offline,Alta,4/24/2022,281028401,5/14/2022,1404,154.06,90.93,216300.24,127665.72,Procesando,Tarjeta de débito,20%,ABCDEFGHIJ,8:57,Envío prioritario
C8802,Centroamérica y Caribe,Haiti,MINI HERE,Offline,Baja,4/20/2020,880257499,5/1/2020,6610,651.21,524.96,4304498.1,3469985.6,Enviado,Efectivo,25%,KLMNOPQRST,14:24,Envío terrestre
C8461,Europa,Switzerland,MINI HERE,Online,Media,7/20/2022,846193444,9/2/2022,6299,255.28,159.42,1608008.72,1004186.58,Enviado,Tarjeta de crédito,30%,UVWXYZ1236,18:51,Envío seguro
C2882,Europa,Italy,MINI HERE,Offline,Alta,10/18/2021,288260066,11/10/2021,1414,421.89,364.69,596552.46,515671.66,Entregado,PayPal,35%,567890ABCDE,5:18,Envío económico
C7361,Europa,Romania,MINI HERE,Online,Media,8/12/2022,736193692,9/1/2022,4928,205.7,117.11,1013689.6,577118.08,Pendiente,Transferencia bancaria,40%,FGHJKLMNO,21:45,Envío aéreo
C1900,Europa,Georgia,MINI HERE,Offline,Crítica,10/30/2022,190043151,12/13/2022,6846,205.7,117.11,1408222.2,801735.06,Enviado,Tarjeta de débito,45%,PQRSTUVWXYZ,11:12,Envío estándar
C7701,Norteamérica,United States of America,MINI HERE,Offline,Media,9/4/2020,770169770,9/18/2020,9205,421.89,364.69,3883497.45,3356971.45,Cancelado,Efectivo,50%,1234567890A,7:39,Envío urgente
C1672,Australia y Oceanía,Kiribati,MINI HERE,Offline,Crítica,12/7/2021,167247378,1/18/2022,1071,651.21,524.96,697445.91,562232.16,Entregado,Tarjeta de crédito,5%,BCDEFGHIJKL,23:06,Envío rápido
C1922,Europa,Bosnia and Herzegovina,MINI HERE,Online,Crítica,5/8/2021,192262303,5/8/2021,3543,152.58,97.44,540590.94,345229.92,Enviado,PayPal,10%,MNOPQRSTUVW,16:33,Envío a domicilio
C9265,África,Mauritius ,MINI HERE,Offline,Media,3/23/2021,926513373,3/23/2021,4751,81.73,56.67,388299.23,269239.17,Procesando,Transferencia bancaria,15%,XYZ1234569,4:00,Envío express
C2716,Norteamérica,Greenland,MINI HERE,Online,Media,5/23/2021,271611917,6/9/2021,4857,421.89,364.69,2049119.73,1771299.33,Pendiente,Tarjeta de débito,20%,ABCDEFGHIJ,20:27,Envío internacional
C6994,África,Zimbabwe,MINI HERE,Online,Crítica,8/31/2020,699481761,9/14/2020,1052,651.21,524.96,685072.92,552257.92,Entregado,Efectivo,25%,KLMNOPQRST,9:54,Envío prioritario
C7023,Europa,Belgium,MINI HERE,Offline,Media,2/12/2021,702359235,3/1/2021,2560,109.28,35.84,279756.8,91750.4,Devuelto,Tarjeta de crédito,30%,UVWXYZ1236,15:21,Envío seguro
C6427,Europa,Luxembourg,MINI HERE,Online,Media,12/9/2020,642793166,1/19/2021,5637,154.06,90.93,868436.22,512572.41,Cancelado,PayPal,35%,567890ABCDE,4:48,Envío terrestre
C5036,África,Sudan,MINI HERE,Online,Baja,7/28/2021,503644883,8/9/2021,8568,651.21,524.96,5579567.28,4497857.28,Pendiente,Transferencia bancaria,40%,FGHJKLMNO,19:15,Envío nacional
C3380,África,Cote d'Ivoire,MINI HERE,Online,Alta,7/31/2020,338088214,9/18/2020,6670,81.73,56.67,545139.1,377988.9,Procesando,Tarjeta de débito,45%,PQRSTUVWXYZ,10:42,Envío económico
C7196,África,Rwanda,MINI HERE,Offline,Media,8/24/2021,719609487,9/21/2021,7293,205.7,117.11,1500170.1,854083.23,Pendiente,Efectivo,50%,1234567890A,7:09,Envío express
C4920,Norteamérica,Mexico,MINI HERE,Online,Media,9/14/2021,492007529,10/4/2021,4816,154.06,90.93,741952.96,437918.88,Devuelto,Tarjeta de crédito,5%,BCDEFGHIJKL,22:36,Envío a domicilio
C8193,Australia y Oceanía,Tuvalu,MINI HERE,Offline,Crítica,12/12/2020,819393670,12/16/2020,5651,154.06,90.93,870593.06,513845.43,Enviado,PayPal,10%,MNOPQRSTUVW,12:03,Envío urgente
C2361,África,Guinea-Bissau,MINI HERE,Offline,Crítica,5/31/2021,236191737,6/1/2021,3239,9.33,6.92,30219.87,22413.88,Procesando,Transferencia bancaria,15%,XYZ1234569,1:30,Envío estándar
C4971,Europa,Greece,MINI HERE,Online,Crítica,8/31/2022,497138059,10/12/2022,3054,205.7,117.11,628207.8,357653.94,Cancelado,Tarjeta de débito,20%,ABCDEFGHIJ,17:57,Envío internacional
C7272,Centroamérica y Caribe,Haiti,MINI HERE,Online,Baja,5/23/2020,727281463,7/11/2020,7601,47.45,31.79,360667.45,241635.79,Entregado,Efectivo,25%,KLMNOPQRST,13:24,Envío rápido
C5719,África,Yemen,MINI HERE,Online,Media,2/11/2022,571983277,2/14/2022,1417,421.89,364.69,597818.13,516765.73,Procesando,Tarjeta de crédito,30%,UVWXYZ1236,2:51,Envío prioritario
C6469,Europa,Russia,MINI HERE,Offline,Baja,1/13/2020,646917331,2/13/2020,6069,81.73,56.67,496019.37,343930.23,Enviado,PayPal,35%,567890ABCDE,9:18,Envío aéreo
C2880,África,Tunisia ,MINI HERE,Offline,Media,1/18/2021,288069951,2/3/2021,5155,255.28,159.42,1315968.4,821810.1,Entregado,Transferencia bancaria,40%,FGHJKLMNO,14:45,Envío express
C7017,Asia,India,MINI HERE,Online,Media,6/14/2022,701739966,7/16/2022,9305,154.06,90.93,1433528.3,846103.65,Pendiente,Tarjeta de débito,45%,PQRSTUVWXYZ,18:12,Envío terrestre
C9145,Asia,Taiwan,MINI HERE,Online,Alta,12/9/2021,914538705,12/26/2021,1181,205.7,117.11,242931.7,138306.91,Cancelado,Efectivo,50%,1234567890A,5:39,Envío seguro
C9233,África,Morocco,MINI HERE,Offline,Alta,11/23/2021,923389995,1/9/2022,474,152.58,97.44,72322.92,46186.56,Devuelto,Tarjeta de crédito,5%,BCDEFGHIJKL,21:06,Envío nacional
C3455,África,Zimbabwe,MINI HERE,Online,Media,4/1/2022,345530164,4/9/2022,8909,47.45,31.79,422732.05,283217.11,Procesando,PayPal,10%,MNOPQRSTUVW,11:33,Envío urgente
C6685,África,Lebanon,MINI HERE,Online,Baja,11/25/2021,668508040,12/25/2021,5240,109.28,35.84,572627.2,187801.6,Enviado,Transferencia bancaria,15%,XYZ1234569,7:00,Envío económico
C3001,Australia y Oceanía,Federated States of Micronesia,MINI HERE,Offline,Alta,2/27/2020,300184953,2/29/2020,253,651.21,524.96,164756.13,132814.88,Pendiente,Tarjeta de débito,20%,ABCDEFGHIJ,23:27,Envío express
C4187,Europa,Macedonia,MINI HERE,Online,Baja,1/3/2021,418734729,1/6/2021,1766,9.33,6.92,16476.78,12220.72,Procesando,Efectivo,25%,KLMNOPQRST,16:54,Envío a domicilio
C9226,África,Ghana,MINI HERE,Online,Media,4/11/2020,922643697,5/7/2020,9628,437.2,263.33,4209361.6,2535341.24,Devuelto,Tarjeta de crédito,30%,UVWXYZ1236,3:21,Envío estándar
C8807,Norteamérica,Greenland,MINI HERE,Offline,Alta,4/30/2021,880710685,6/19/2021,718,651.21,524.96,467568.78,376921.28,Enviado,PayPal,35%,567890ABCDE,20:48,Envío nacional
C7820,África,Bahrain,MINI HERE,Online,Baja,3/20/2022,782047021,4/6/2022,3947,668.27,502.54,2637661.69,1983525.38,Entregado,Transferencia bancaria,40%,FGHJKLMNO,10:15,Envío prioritario
C2860,Europa,Serbia,MINI HERE,Offline,Crítica,10/29/2022,286076533,11/10/2022,5258,255.28,159.42,1342262.24,838230.36,Cancelado,Tarjeta de débito,45%,PQRSTUVWXYZ,15:42,Envío internacional
C4725,África,Lebanon,MINI HERE,Offline,Alta,8/1/2020,472535550,8/29/2020,2625,255.28,159.42,670110,418477.5,Devuelto,Efectivo,50%,1234567890A,4:09,Envío rápido
C6914,Europa,Monaco,MINI HERE,Online,Alta,6/19/2020,691472899,8/7/2020,1052,421.89,364.69,443828.28,383653.88,Pendiente,Tarjeta de crédito,5%,BCDEFGHIJKL,19:36,Envío terrestre
C8132,África,Iran,MINI HERE,Online,Alta,2/18/2022,813249909,3/10/2022,7575,255.28,159.42,1933746,1207606.5,Procesando,PayPal,10%,MNOPQRSTUVW,10:03,Envío aéreo
C7785,África,Mauritius ,MINI HERE,Online,Media,5/12/2021,778540408,6/9/2021,6263,9.33,6.92,58433.79,43339.96,Enviado,Transferencia bancaria,15%,XYZ1234569,6:30,Envío económico
C1483,Centroamérica y Caribe,Saint Kitts and Nevis ,MINI HERE,Online,Crítica,1/17/2020,148330724,2/7/2020,3212,421.89,364.69,1355110.68,1171384.28,Entregado,Tarjeta de débito,20%,ABCDEFGHIJ,22:57,Envío urgente
C3539,Europa,Bulgaria,MINI HERE,Online,Baja,11/27/2021,353919684,1/1/2022,1554,9.33,6.92,14498.82,10753.68,Cancelado,Efectivo,25%,KLMNOPQRST,12:24,Envío express
C6469,Europa,Italy,MINI HERE,Offline,Media,7/1/2022,646918618,7/19/2022,6450,109.28,35.84,704856,231168,Enviado,Tarjeta de crédito,30%,UVWXYZ1236,1:51,Envío a domicilio
C3492,África,Namibia,MINI HERE,Offline,Baja,1/23/2022,349251353,2/3/2022,91,154.06,90.93,14019.46,8274.63,Procesando,PayPal,35%,567890ABCDE,17:18,Envío estándar
C2031,Europa,San Marino,MINI HERE,Online,Media,3/31/2021,203154218,4/13/2021,6702,47.45,31.79,318009.9,213056.58,Devuelto,Transferencia bancaria,40%,FGHJKLMNO,13:45,Envío internacional
C1211,Centroamérica y Caribe,The Bahamas,MINI HERE,Offline,Baja,7/8/2022,121176040,7/23/2022,7538,47.45,31.79,357678.1,239633.02,Pendiente,Tarjeta de débito,45%,PQRSTUVWXYZ,2:12,Envío prioritario
C5361,África,Lebanon,MINI HERE,Online,Baja,3/7/2020,536178147,3/27/2020,5884,255.28,159.42,1502067.52,938027.28,Entregado,Efectivo,50%,1234567890A,8:39,Envío rápido
C1513,Australia y Oceanía,Australia,MINI HERE,Online,Alta,10/21/2021,151334369,11/7/2021,2058,154.06,90.93,317055.48,187133.94,Cancelado,Tarjeta de crédito,5%,BCDEFGHIJKL,9:47,Envío terrestre
C8901,Asia,Tajikistan,MINI HERE,Online,Baja,1/23/2021,890131032,2/5/2021,8408,81.73,56.67,687185.84,476481.36,Procesando,PayPal,10%,MNOPQRSTUVW,14:22,Envío aéreo
C2463,Centroamérica y Caribe,El Salvador,MINI HERE,Online,Alta,1/14/2022,246366965,3/5/2022,4315,668.27,502.54,2883585.05,2168460.1,Enviado,Transferencia bancaria,15%,XYZ1234569,18:59,Envío urgente
C7341,Asia,Indonesia,MINI HERE,Online,Baja,8/21/2020,734153497,9/22/2020,1189,205.7,117.11,244577.3,139243.79,Pendiente,Tarjeta de débito,20%,ABCDEFGHIJ,5:34,Envío económico
C4379,Europa,Sweden,MINI HERE,Offline,Media,4/27/2020,437914454,5/2/2020,7473,81.73,56.67,610768.29,423494.91,Devuelto,Efectivo,25%,KLMNOPQRST,21:05,Envío express
C6623,Australia y Oceanía,Tonga,MINI HERE,Offline,Alta,2/1/2022,662386167,3/1/2022,3641,668.27,502.54,2433171.07,1829748.14,Entregado,Tarjeta de crédito,30%,UVWXYZ1236,11:38,Envío a domicilio
C9826,África,Mozambique,MINI HERE,Online,Media,3/12/2020,982617461,4/25/2020,7198,109.28,35.84,786597.44,257976.32,Procesando,PayPal,35%,567890ABCDE,7:11,Envío estándar
C5939,Europa,Andorra,MINI HERE,Online,Crítica,9/25/2020,593969666,10/8/2020,7678,437.2,263.33,3356821.6,2021847.74,Enviado,Transferencia bancaria,40%,FGHJKLMNO,23:26,Envío nacional
C5621,Australia y Oceanía,Solomon Islands,MINI HERE,Online,Alta,3/13/2020,562116611,4/16/2020,1651,154.06,90.93,254353.06,150125.43,Pendiente,Tarjeta de débito,45%,PQRSTUVWXYZ,16:53,Envío prioritario
C6730,Europa,Romania,MINI HERE,Offline,Media,3/11/2021,673044621,3/26/2021,7715,154.06,90.93,1188572.9,701524.95,Cancelado,Efectivo,50%,1234567890A,3:20,Envío internacional
C7830,Centroamérica y Caribe,Saint Vincent and the Grenadines,MINI HERE,Offline,Alta,6/10/2022,783052527,6/17/2022,1499,651.21,524.96,976163.79,786915.04,Devuelto,Tarjeta de crédito,5%,BCDEFGHIJKL,20:47,Envío rápido
C3687,Europa,France,MINI HERE,Offline,Baja,3/17/2020,368751657,4/7/2020,664,421.89,364.69,280134.96,242154.16,Enviado,PayPal,10%,MNOPQRSTUVW,8:14,Envío terrestre
C7770,África,The Gambia,MINI HERE,Offline,Baja,3/4/2021,777065837,3/12/2021,9904,668.27,502.54,6618546.08,4977156.16,Procesando,Transferencia bancaria,15%,XYZ1234569,12:49,Envío aéreo
C2752,Australia y Oceanía,Samoa ,MINI HERE,Offline,Baja,12/19/2020,275231397,1/21/2021,5941,152.58,97.44,906477.78,578891.04,Pendiente,Tarjeta de débito,20%,ABCDEFGHIJ,4:16,Envío urgente
C8007,Europa,Serbia,MINI HERE,Offline,Media,10/15/2022,800797164,12/1/2022,2531,109.28,35.84,276587.68,90711.04,Enviado,Efectivo,25%,KLMNOPQRST,19:41,Envío económico
C3116,Centroamérica y Caribe,Saint Vincent and the Grenadines,MINI HERE,Online,Alta,8/25/2021,311624467,9/8/2021,5460,437.2,263.33,2387112,1437781.8,Devuelto,Tarjeta de crédito,30%,UVWXYZ1236,10:08,Envío express
C4358,África,Syria,MINI HERE,Offline,Baja,2/11/2020,435887134,3/21/2020,7544,47.45,31.79,357962.8,239823.76,Procesando,PayPal,35%,567890ABCDE,6:33,Envío a domicilio
C6220,Australia y Oceanía,Australia,MINI HERE,Offline,Alta,2/22/2021,622071492,4/3/2021,3633,154.06,90.93,559699.98,330348.69,Entregado,Transferencia bancaria,40%,FGHJKLMNO,22:04,Envío estándar
C3889,África,Cote d'Ivoire,MINI HERE,Offline,Media,12/20/2020,388976371,1/9/2021,5607,437.2,263.33,2451380.4,1476491.31,Cancelado,Tarjeta de débito,45%,PQRSTUVWXYZ,15:29,Envío internacional
C6757,Centroamérica y Caribe,Dominican Republic,MINI HERE,Online,Crítica,12/5/2021,675713098,1/23/2022,7376,81.73,56.67,602840.48,417997.92,Pendiente,Efectivo,50%,1234567890A,1:56,Envío prioritario
C6917,África,Rwanda,MINI HERE,Online,Media,6/21/2022,691705501,7/24/2022,9884,9.33,6.92,92217.72,68397.28,Devuelto,Tarjeta de crédito,5%,BCDEFGHIJKL,17:21,Envío rápido
C1666,África,Chad,MINI HERE,Online,Media,6/17/2021,166689908,7/29/2021,6103,437.2,263.33,2668231.6,1607102.99,Enviado,PayPal,10%,MNOPQRSTUVW,13:48,Envío terrestre
C7007,África,Kenya,MINI HERE,Offline,Alta,6/9/2022,700715148,7/14/2022,6039,668.27,502.54,4035682.53,3034839.06,Procesando,Transferencia bancaria,15%,XYZ1234569,2:13,Envío aéreo
C8141,Centroamérica y Caribe,Belize,MINI HERE,Online,Media,10/11/2020,814142549,11/14/2020,1727,47.45,31.79,81946.15,54901.33,Entregado,Tarjeta de débito,20%,ABCDEFGHIJ,8:42,Envío urgente
C8976,Australia y Oceanía,Palau,MINI HERE,Offline,Crítica,4/6/2022,897645938,5/23/2022,2236,152.58,97.44,341168.88,217875.84,Cancelado,Efectivo,25%,KLMNOPQRST,14:17,Envío económico
C9622,África,Equatorial Guinea,MINI HERE,Offline,Alta,8/21/2021,962211644,10/9/2021,8663,651.21,524.96,5641432.23,4547728.48,Pendiente,Tarjeta de crédito,30%,UVWXYZ1236,18:52,Envío express
C1891,Asia,Kyrgyzstan,MINI HERE,Offline,Baja,3/14/2021,189138495,3/14/2021,9139,668.27,502.54,6107319.53,4592713.06,Enviado,PayPal,35%,567890ABCDE,5:19,Envío a domicilio
C9800,Asia,Bangladesh,MINI HERE,Online,Baja,10/15/2020,980037820,11/10/2020,3824,9.33,6.92,35677.92,26462.08,Procesando,Transferencia bancaria,40%,FGHJKLMNO,21:44,Envío estándar
C4068,Asia,Bhutan,MINI HERE,Online,Alta,1/28/2022,406833446,3/9/2022,9912,255.28,159.42,2530335.36,1580171.04,Entregado,Tarjeta de débito,45%,PQRSTUVWXYZ,11:11,Envío nacional
C5617,Europa,Macedonia,MINI HERE,Offline,Baja,6/1/2021,561761701,6/18/2021,6626,421.89,364.69,2795443.14,2416435.94,Cancelado,Efectivo,50%,1234567890A,7:36,Envío prioritario
C9073,Australia y Oceanía,Samoa ,MINI HERE,Offline,Crítica,9/18/2022,907371413,10/11/2022,220,154.06,90.93,33893.2,20004.6,Devuelto,Tarjeta de crédito,5%,BCDEFGHIJKL,23:03,Envío internacional
C5265,Europa,Austria,MINI HERE,Online,Media,9/11/2021,526523911,10/16/2021,8981,47.45,31.79,426148.45,285505.99,Enviado,PayPal,10%,MNOPQRSTUVW,16:30,Envío rápido
C3723,Europa,Italy,MINI HERE,Online,Alta,8/24/2021,372393023,9/12/2021,8226,47.45,31.79,390323.7,261504.54,Procesando,Transferencia bancaria,15%,XYZ1234569,3:57,Envío terrestre
C1184,África,Bahrain,MINI HERE,Offline,Media,7/11/2020,118465077,7/16/2020,5304,651.21,524.96,3454017.84,2784387.84,Pendiente,Tarjeta de débito,20%,DEFGHIJKLMN,20:22,Envío aéreo
C4085,Australia y Oceanía,Australia,MINI HERE,Offline,Crítica,12/26/2020,408538901,1/5/2021,4594,152.58,97.44,700952.52,447639.36,Enviado,Efectivo,25%,OPQRSTUVWXY,9:49,Envío urgente
C6067,África,Nigeria,MINI HERE,Online,Baja,5/15/2020,606725823,5/31/2020,2509,437.2,263.33,1096934.8,660694.97,Devuelto,Tarjeta de crédito,30%,Z1234567892,15:14,Envío económico
C1474,Europa,Spain,MINI HERE,Offline,Crítica,9/13/2020,147449672,10/26/2020,2489,109.28,35.84,271997.92,89205.76,Cancelado,PayPal,35%,1234ABCDEFGHI,4:41,Envío express
C7854,Europa,Hungary,MINI HERE,Online,Media,7/22/2021,785446774,8/11/2021,10,421.89,364.69,4218.9,3646.9,Procesando,Transferencia bancaria,40%,JKLMNOPQRS,19:06,Envío a domicilio
C7457,Europa,Bosnia and Herzegovina,MINI HERE,Offline,Baja,6/22/2021,745765960,7/14/2021,7575,154.06,90.93,1167004.5,688794.75,Entregado,Tarjeta de débito,45%,TUVWXYZ5680,10:33,Envío estándar
C5737,Asia,South Korea,MINI HERE,Online,Crítica,4/5/2022,573768556,5/5/2022,9721,437.2,263.33,4250021.2,2559830.93,Pendiente,Efectivo,50%,90ABCDEFGH,6:58,Envío internacional
C8851,África,The Gambia,MINI HERE,Offline,Baja,11/2/2021,885128390,11/20/2021,8015,152.58,97.44,1222928.7,780981.6,Enviado,Tarjeta de crédito,5%,IJKLMNOPQR,22:25,Envío prioritario
C1158,Europa,Norway,MINI HERE,Online,Baja,5/19/2021,115831792,6/9/2021,6056,47.45,31.79,287357.2,192520.24,Cancelado,PayPal,10%,STUVWXYZ14,12:52,Envío rápido
C3721,Norteamérica,Mexico,MINI HERE,Offline,Media,1/16/2021,372177588,1/30/2021,4474,9.33,6.92,41742.42,30960.08,Devuelto,Transferencia bancaria,15%,34567890ABC,1:19,Envío terrestre
C6807,Europa,France,MINI HERE,Offline,Baja,5/20/2021,680777108,6/22/2021,5930,437.2,263.33,2592596,1561546.9,Procesando,Tarjeta de débito,20%,DEFGHIJKLMN,17:46,Envío aéreo
C1385,Centroamérica y Caribe,Belize,MINI HERE,Offline,Alta,12/3/2021,138554179,12/6/2021,115,9.33,6.92,1072.95,795.8,Pendiente,Efectivo,25%,OPQRSTUVWXY,13:03,Envío urgente
C1627,África,Malawi,MINI HERE,Online,Alta,8/4/2022,162745130,8/19/2022,8755,47.45,31.79,415424.75,278321.45,Enviado,Tarjeta de crédito,30%,Z1234567892,2:30,Envío económico
C4408,Asia,India,MINI HERE,Offline,Crítica,4/17/2022,440898787,6/1/2022,604,81.73,56.67,49364.92,34228.68,Entregado,PayPal,35%,1234ABCDEFGHI,8:57,Envío express
C2808,Asia,Tajikistan,MINI HERE,Online,Media,4/29/2020,280876481,5/31/2020,6447,9.33,6.92,60150.51,44613.24,Cancelado,Transferencia bancaria,40%,JKLMNOPQRS,14:24,Envío a domicilio
C8608,Europa,Finland,MINI HERE,Online,Baja,9/9/2020,860852038,9/15/2020,4103,154.06,90.93,632108.18,373085.79,Procesando,Tarjeta de débito,45%,TUVWXYZ5680,18:51,Envío estándar
C2793,África,Rwanda,MINI HERE,Offline,Crítica,1/22/2022,279311788,2/1/2022,3420,109.28,35.84,373737.6,122572.8,Devuelto,Efectivo,50%,90ABCDEFGH,5:18,Envío nacional
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
